gene_name	Control_Rep.A	Control_Rep.B	Control_Rep.C	Treat1_Rep.A	Treat1_Rep.B	Treat1_Rep.C	Treat2_Rep.A	Treat2_Rep.B	Treat2_Rep.C	Treat3_Rep.A	Treat3_Rep.B	Treat3_Rep.C	Control_Mean	Treat1_Mean	Treat2_Mean	Treat3_Mean	fc_treat1	fc_treat2	fc_treat3
C7_01620C_A	333	304.9999999	289.0000001	424.0000001	516.9999999	376.9999999	1083.999999	1187.999999	827.9999997	1253.999998	1223.999998	1387.999998	309	439.3333332	1033.333334	1288.666665	0.507709126	1.741626972	2.060200392
C7_01630W_A	976.0000003	635.0000001	602.0000001	711.0000002	878.9999999	837.0000003	673.9999999	670.9999999	712.9999998	1094.999997	803.0000003	1148.000003	737.6666666	808.9999998	685.9999999	1015.333333	0.133170657	-0.104760469	0.46091249
C7_01640W_A	17942.99996	15349.00005	17433.99995	13752.99996	13909.00001	11529.99998	10994.99997	12210	13643.00003	31133.99997	20586.99999	24359.00004	16908.66667	13064.00004	12282.66671	25360.00009	-0.3721662	-0.46113908	0.58479185
C7_01650W_A	19984.99997	6971.99998	11234.99997	10705.00004	5122.000009	4504.999998	3765.999988	3830.000008	4326	5112.999998	4750.000006	5424.999992	12730.66666	6777.333311	3974.000008	5095.999992	-0.90951834	-1.67964419	-1.32087079
C7_01660C_A	801.9999997	1609.999997	1416.999997	3231.000011	2784.999996	2431.999994	2296.999998	2451.000002	2286.999999	2444	2488	2617.999996	1276.33333	2816.000003	2345.000004	2516.666669	1.14164218	0.87758277	0.97950899
C7_01670W_A	321	171	274	361	438.0000001	333	575.9999998	643.9999999	653.9999998	446.9999999	397	430.0000001	255.3333333	377.3333333	624.6666667	424.6666668	0.563457661	1.290704656	0.733948981
C7_01680C_A	70	80.00000001	104	379	385.9999999	312	376.0000001	387.9999999	350	404.0000001	333.9999999	490.9999999	84.66666666	359	371.3333332	409.6666668	2.084117848	2.13284883	2.274584514
C7_01690W_A	106	94.99999998	163	118	115	131	449.9999999	403.0000001	535.9999998	96.00000002	88.00000002	154	121.3333333	121.3333333	462.9999999	112.6666667	0	1.932036244	-0.106915203
C7_01700W_A	629.0000001	455	658.0000001	216.9999999	549	416	1416.999997	1305.999999	907.0000003	844.0000002	1184.000004	1810.999999	580.6666667	393.9999999	1209.999998	1279.666663	-0.559514589	1.059224922	1.139985932
C7_01710W_A	4015.999989	3071.999998	2962.999998	2379.000006	1909.000003	2493.000004	4185.000007	4027.000009	4549.000002	5064.000002	5206.000013	5350.999987	3350.333322	2260.333336	4253.666674	5206.999995	-0.56776909	0.34440235	0.63614777
C7_01720W_A	1352.999996	855.9999998	1044.000002	1142.000004	871.0000002	892.9999999	1506.999998	1439.000003	1839.999999	2123.000006	2093.000005	2466.999999	1084.333336	968.6666667	1595.333332	2227.66667	-0.162736123	0.55704957	1.03872505
C7_01730C_A	18.99999999	10	20	65	98.99999999	84.00000001	235.0000001	220.9999999	339	405.0000001	354.9999999	466.0000001	16.33333333	82.66666669	264.9999999	408.6666667	2.339486467	4.020101206	4.64503342
C7_01740C_A	455.9999999	421	411.0000001	481.0000001	398.9999999	411.0000001	885	773	599.9999998	1235.000003	1387.999998	1098.999999	429.3333332	430.3333332	752.6666666	1240.666667	0.003356407	0.809912893	1.530945463
C7_01750W_A	638.0000001	515	646.0000001	196.9999999	194	196	469.0000002	439.0000001	534.9999999	1065.000004	1057.999998	991.9999997	599.6666669	195.6666667	481.0000001	1038.333335	-1.615762778	-0.318123887	0.792036979
C7_01760C_A	570	822.0000002	834.9999998	918.9999998	763.0000001	633.9999999	1550	1580.999997	1695.999995	2314.000001	1621.000005	2155.999996	742.3333333	771.9999999	1608.999999	2030.333336	0.056533695	1.116025268	1.451577548
C7_01770W_A	6.000000001	2	10	2	2	3.000000001	7	17.99999999	24	33.99999999	16	27	6.000000001	2.333333333	16.33333333	25.66666667	-1.36257008	1.444784842	2.096861539
C7_01780W_A	2237.999998	1615.999997	2163	578.0000002	684.0000001	549.9999998	2109	2310.999993	2051.000005	2449.999993	2428.000006	3060.000005	2005.666666	603.9999999	2156.999998	2646.000007	-1.731461401	0.10494432	0.39973121
C7_01790C_A	50879.99999	61857.00019	62514.00014	38061.99998	23232.00003	18883.00003	8463.999988	9243.000014	14856	8500.999972	5290.999991	8397.999983	58416.99999	26725.66675	10854.33334	7396.666685	-1.12816233	-2.42811715	-2.9814411
C7_01800C_A	152751.0001	75410.00004	112042.9998	74626.99997	82618.00025	66550.99982	7241.000023	7734.000005	8348.999977	34394.00001	42461.00005	52967.00009	113401.3335	74598.66644	7774.666684	43273.99997	-0.60421586	-3.86651297	-1.38986522
C7_01810W_A	7192.000022	5958.999991	7051.000023	5645.000017	5471.999981	4382.000003	7069.000017	7609.000015	6454.999999	6040.999995	5298.000006	5475.999995	6734.000019	5166.333318	7044.333319	5605.000009	-0.382323	0.06499945	-0.26474935
C7_01820C_A	2173.000001	1891.999996	1938.000006	1660.000004	1485.999999	1418.000003	1650.999994	1664.000002	1784	2676.999993	2223.999996	2368.000007	2000.999997	1521.333338	1699.666664	2423.000001	-0.39538487	-0.23546933	0.27607324
C7_01830W_A	270.9999999	281.9999999	333.9999999	229	249	259.0000001	483.9999999	436.0000001	387.9999999	548	531.0000001	611.0000001	295.6666668	245.6666668	436.0000001	563.3333332	-0.267269485	0.560356531	0.930017236
C7_01840W_A	1442.999996	1440.000004	1363.000003	1442.000001	1223.000001	845.9999999	1695.999995	1731.999994	2712.999996	3948.999993	3129.999996	3135.000005	1415.333328	1170.333333	2047.000004	3404.66666	-0.27422237	0.53236924	1.26637169
C7_01850C_A	5499.999987	4020.000011	4643.000014	2977.000008	1954.999997	1874.000003	1727.000003	1891.000003	2582.000008	2675.999999	2941.999997	2481	4721.000008	2268.666674	2066.666667	2699.666666	-1.05724783	-1.19178677	-0.8063112
C7_01860W_A	133	133	136	87.00000001	78.00000001	80.00000001	112	130	100	111	120	125	134	81.66666665	114	118.6666667	-0.714413752	-0.233199176	-0.175318259
C7_01870W_A	768.0000001	816.9999999	997.9999998	764	682	633.9999999	1165.999997	1230	1194.999998	979.0000003	1138.999999	1211.999997	860.9999998	693.3333332	1197.000003	1109.999999	-0.312464115	0.475338013	0.366474533
C7_01880C_A	94.99999998	87.00000001	123	237	128	142	243.0000001	240.0000001	297.9999999	140	148	156	101.6666667	169	260.3333333	148	0.733176504	1.356513305	0.541750434
C7_01890C_A	805	1410.000003	1380.999996	1238.999998	911.0000001	1032.000003	889.0000001	930	1347.999999	871.0000002	824.9999999	1014	1198.666671	1060.666667	1055.666666	903.333333	-0.17645919	-0.18327616	-0.408100175
C7_01900W_A	8742.999978	9291.00001	10637.00001	7193.999979	6874.000017	6127.999992	3950.000006	4157.999992	5274.000015	6243.999991	5743.000014	6752.99999	9556.999978	6731.999994	4460.666672	6246.666659	-0.50552264	-1.09929847	-0.61347127
C7_01910C_A	105	132	108	78.00000001	46	44.00000001	224	253.0000001	234.0000001	132	111	109	115	56	237	117.3333333	-1.038135129	1.043253198	0.028979067
C7_01920W_A	5454.999995	2521.999999	3824.000005	3170.000011	3108.000003	2522.999998	2986.999995	3075.00001	2552.999996	3082.999991	2775.999995	3496.000001	3933.666679	2933.666665	2871.666666	3118.333339	-0.42316976	-0.45398642	-0.33509956
C7_01930C_A	1230	975.0000002	1150.000003	1021	1040.999998	948.0000001	1295.999997	1331.000004	1558.999997	1826	1576.999995	2036.000006	1118.333333	1003.333333	1395.333338	1813	-0.15654928	0.31925955	0.69702866
C7_01940C_A	3054.000007	1167.000003	1973.999994	2267.999992	3944.00001	2962.999998	4173.000014	4598.999992	3281.000003	10234.00001	6768.999993	10990.00003	2065.000005	3058.333329	4017.666673	9331.000018	0.56660387	0.96021609	2.17588992
C7_01950W_A	350	604.9999999	455.9999999	925.9999998	1165.999997	941.0000002	725	718.0000001	780.9999999	1776.000004	1289.000001	1600.999997	470.3333334	1011	741.3333333	1555.333332	1.10402751	0.6564388	1.725468318
C7_01960W_A	580.9999998	594.9999999	678.9999999	534.0000001	770.0000002	651.9999999	1122.999998	1205.999998	978	1416.999997	1238.999998	1418.000003	618.3333334	651.9999999	1102.333334	1357.999996	0.076487183	0.834103859	1.135026789
C7_01970C_A	7303.000024	11760.99998	12161.00003	9556.999978	7883.999994	6726.999987	6588.000001	7002.000017	7100.000004	4514.999993	4208.999987	4332.999996	10408.33333	8056.000011	6896.666647	4352.333341	-0.36960348	-0.59376793	-1.25787811
C7_01990C_A	319.0000001	264.9999999	337.9999999	286	289.0000001	230	704.9999999	704.9999999	575.0000001	363.9999999	362	538.0000002	307.3333334	268.3333333	661.6666665	421.3333332	-0.195777968	1.106300351	0.455157807
C7_02000C_A	3.000000001	1	5	3.000000001	3.000000001	3.000000001	14	10	11	8.999999997	5	8.999999997	3.000000001	3.000000001	11.66666667	7.666666665	0	1.959358016	1.353636954
C7_02010C_A	44.00000001	26	25	14	33.99999999	29	296.0000001	283	262.9999999	41.00000001	47.00000001	58.99999999	31.66666668	25.66666667	280.6666668	49	-0.303069068	3.147820815	0.629816736
